id,supplier,parentSupplier,zone,country,category,kpiApplicability,poValue,invoiceValue,divergencePct,year,month
pd-21636,SEW Eurodrive research Park Haasrod,BV Beteiligung GmbH & Co KG,EUR,Belgium,LOGISTICS,Applicable,102.54,102.54,0.000000,2026,3
pd-21637,SEW Eurodrive research Park Haasrod,BV Beteiligung GmbH & Co KG,EUR,Belgium,MAINTENANCE,Applicable,9033.49,9033.49,0.000000,2026,3
pd-21638,SEW-EURODRIVE GmbH & Co.KG,BV Beteiligung GmbH & Co KG,EUR,Germany,MAINTENANCE,Applicable,8150.01,8150.01,0.000000,2026,3
pd-21639,SF-SOEPENBERG GMBH,MT-Holding GmbH,EUR,Germany,CO-PRODUCTS,Applicable,20298.30,15113.03,0.255453,2026,3
pd-21640,SFERA CONSULTING S.R.L.,,EUR,Italy,PEOPLE,Applicable,550.00,550.00,0.000000,2026,3
pd-21641,SGI Grundbesitz GmbH & Co.,GABRIEL SEDLMAYR BETEILIGUNGSGES MBH & CO,EUR,Germany,ENERGY & FLUIDS,Applicable,13053.61,13053.61,0.000000,2026,3
pd-21642,SGS Belgium,SGS SA,EUR,Belgium,MAINTENANCE,Applicable,7643.00,7643.00,0.000000,2026,3
pd-21643,SGS EWACS NV,SGS SA,EUR,Belgium,OTHER CONSUMABLES,Applicable,4592.78,4592.78,0.000000,2026,3
pd-21644,SGS Environmental Analytics BV,,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,2572.65,2575.05,0.000933,2026,3
pd-21645,SHENZHEN ONETOUCH BUSINESS,Alibaba Group Holding Limited,EUR,Germany,LABELS,Applicable,15120.00,15120.00,0.000000,2026,3
pd-21646,SHINKA IT SPRL,SHINKA IT,EUR,Belgium,MAINTENANCE,Applicable,2829.01,2829.01,0.000000,2026,3
pd-21647,SHINKA IT SPRL,SHINKA IT,EUR,Belgium,TECHNOLOGY,Applicable,1089.08,1089.08,0.000000,2026,3
pd-21648,SHINKA IT SPRL,SHINKA IT,EUR,Germany,TECHNOLOGY,Applicable,11552.68,11552.68,0.000000,2026,3
pd-21649,SHINKA IT SPRL,SHINKA IT,EUR,United Kingdom,MAINTENANCE,Applicable,5638.41,4940.95,0.123698,2026,3
pd-21650,SHOP ME MORE,HAWKER,EUR,France,MARKETING,Applicable,231317.20,1083226.00,3.682860,2026,3
pd-21651,SHURGARD SELF STORAGE,,EUR,The Netherlands,LEASES AND RENTALS,Applicable,6018.27,12036.54,1.000000,2026,3
pd-21652,SICURITALIA SPA,SECURITY HOLDING S.P.A. IN BREVE ANCHE SH SPA,EUR,Italy,TRAVEL,Applicable,2500.00,7500.00,2.000000,2026,3
pd-21653,SIDEL Blowing and Services SAS,,EUR,The Netherlands,MAINTENANCE,Applicable,339.56,339.56,0.000000,2026,3
pd-21654,SIDEL Blowing and Services SAS,Tetra Laval International SA,EUR,Belgium,LOGISTICS,Applicable,359.60,359.60,0.000000,2026,3
pd-21655,SIDEL Blowing and Services SAS,Tetra Laval International SA,EUR,Belgium,MAINTENANCE,Applicable,53001.35,61536.23,0.161031,2026,3
pd-21656,SIDEL Blowing and Services SAS,Tetra Laval International SA,EUR,United Kingdom,MAINTENANCE,Applicable,2530.07,2212.22,0.125629,2026,3
pd-21657,SIEMENS,SIEMENS,EUR,Belgium,MAINTENANCE,Applicable,1174.92,1174.92,0.000000,2026,3
pd-21658,SIERSEMA KOMPONENTEN SERVICE BV,,EUR,The Netherlands,MAINTENANCE,Applicable,3732.41,4096.15,0.097454,2026,3
pd-21659,SIERSEMA KOMPONENTEN SERVICE BV,J T INVESTMENTS,EUR,Belgium,MAINTENANCE,Applicable,166.28,201.75,0.213315,2026,3
pd-21660,SIGNODE NETHERLANDS BV,CROWN HOLDINGS,EUR,Belgium,FILMS,Applicable,131400.09,131400.09,0.000000,2026,3
pd-21661,SIGNODE NETHERLANDS BV,CROWN HOLDINGS,EUR,Belgium,MAINTENANCE,Applicable,3702.25,3702.25,0.000000,2026,3
pd-21662,SISECAM DIS TICARET A.S.,,EUR,Belgium,SALES,Applicable,11949.60,22838.40,0.911227,2026,3
pd-21663,SISECAM DIS TICARET A.S.,TURKIYE SISE VE CAM FABRIKALARI ANONIM SIRKETI,EUR,France,SALES,Applicable,39747.24,39747.24,0.000000,2026,3
pd-21664,SITESUPPORT ONLINE COMMUNICATIE,,EUR,The Netherlands,MARKETING,Applicable,20465.46,20465.46,0.000000,2026,3
pd-21665,SITESUPPORT ONLINE COMMUNICATIE,Stichting Administratiekantoor Babo Beheer,EUR,Belgium,MARKETING,Applicable,9174.41,9174.41,0.000000,2026,3
pd-21666,SITESUPPORT ONLINE COMMUNICATIE,Stichting Administratiekantoor Babo Beheer,EUR,Finland,MARKETING,Applicable,5910.16,5910.16,0.000000,2026,3
pd-21667,SITESUPPORT ONLINE COMMUNICATIE,Stichting Administratiekantoor Babo Beheer,EUR,France,MARKETING,Applicable,1449.00,1449.00,0.000000,2026,3
pd-21668,SKELMERSDALE SubCo DC KAMMAC,SKELMERSDALE SubCo DC KAMMAC,EUR,United Kingdom,LOGISTICS,Applicable,32571.70,32571.70,0.000000,2026,3
pd-21669,SKS (GB) LIMITED,,EUR,United Kingdom,LEGAL,Applicable,2200.00,2200.00,0.000000,2026,3
pd-21670,SLEUTEL DIENST EXPRESS,SLEUTEL - DIENST - EXPRESS,EUR,Belgium,MAINTENANCE,Applicable,2097.34,2097.34,0.000000,2026,3
pd-21671,SMC PNEUMATICS,Nauta Holding B.V.,EUR,Belgium,MAINTENANCE,Applicable,8503.29,37194.45,3.374125,2026,3
pd-21672,SML Soudage,,EUR,Belgium,MAINTENANCE,Applicable,21856.00,21856.00,0.000000,2026,3
pd-21673,SMS GmbH & Co.KG,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,1206.70,1206.70,0.000000,2026,3
pd-21674,SMURFIT KAPPA Belgium - VAN MIERLO,Smurfit Canada Holdings Limited,EUR,Belgium,FOLDING CARTONS,Applicable,45131.53,45131.53,0.000000,2026,3
pd-21675,SMURFIT KAPPA Netherlands HEXACOMB,SMURFIT KAPPA GROUP,EUR,Belgium,FOLDING CARTONS,Applicable,14108.80,141087.96,8.999997,2026,3
pd-21676,SOL Deutschland GmbH,DR TYCZKA,EUR,Germany,ENERGY & FLUIDS,Applicable,10740.00,9449.05,0.120200,2026,3
pd-21677,SOLENIS UK,Diversey Holdings,EUR,United Kingdom,AUXILIARY MATERIALS,Applicable,5833.34,5833.34,0.000000,2026,3
pd-21678,SOLENIS UK,Diversey Holdings,EUR,United Kingdom,MAINTENANCE,Applicable,3646.00,3646.00,0.000000,2026,3
pd-21679,SOLERA BEVERAGES BELUX,,EUR,Belgium,CORRUGATED BOARD,Applicable,83434.00,83759.99,0.003907,2026,3
pd-21680,SOLERA BEVERAGES BELUX,,EUR,Belgium,FINISHED PRODUCTS,Applicable,151309.46,151316.78,0.000048,2026,3
pd-21681,SOLERA BEVERAGES BELUX,,EUR,Belgium,PLASTIC CRATES,Applicable,147.00,147.00,0.000000,2026,3
pd-21682,SOLUFAK,EIFFAGE,EUR,Belgium,TECHNOLOGY,Applicable,1910.00,1910.00,0.000000,2026,3
pd-21683,SOPURA,,EUR,The Netherlands,AUXILIARY MATERIALS,Applicable,27476.98,27476.98,0.000000,2026,3
pd-21684,SOPURA,,EUR,The Netherlands,MAINTENANCE,Applicable,363.17,363.17,0.000000,2026,3
pd-21685,SOPURA,,EUR,The Netherlands,OTHER PACKAGING,Applicable,48025.00,96050.00,1.000000,2026,3
pd-21686,SOPURA,Sopura International Services,EUR,Belgium,AUXILIARY MATERIALS,Applicable,80277.62,80412.12,0.001675,2026,3
pd-21687,SOPURA,Sopura International Services,EUR,Belgium,MAINTENANCE,Applicable,2849.10,2849.10,0.000000,2026,3
pd-21688,SOPURA,Sopura International Services,EUR,Belgium,OTHER AUXILIARIES,Applicable,1634.40,1634.40,0.000000,2026,3
pd-21689,SOPURA,Sopura International Services,EUR,Belgium,OTHER PACKAGING,Applicable,207763.00,207763.00,0.000000,2026,3
pd-21690,SOPURA,Sopura International Services,EUR,Belgium,SERVICES,Applicable,537.00,537.00,0.000000,2026,3
pd-21691,SOPURA,Sopura International Services,EUR,Luxembourg,AUXILIARY MATERIALS,Applicable,5937.84,5937.84,0.000000,2026,3
pd-21692,SOUFFLET,SOUFFLET TRANSPORTS,EUR,Belgium,MALT,Applicable,813710.04,814795.94,0.001335,2026,3
pd-21693,SOUFFLET,SOUFFLET TRANSPORTS,EUR,Luxembourg,MALT,Applicable,37327.50,37685.84,0.009600,2026,3
pd-21694,SOUFFLET NEGOCE,,EUR,The Netherlands,BARLEY,Applicable,53586.00,55083.66,0.027949,2026,3
pd-21695,SOUFFLET NEGOCE,UNION INVIVO,EUR,Belgium,ADJUNCTS,Applicable,70430.00,71438.96,0.014326,2026,3
pd-21696,SOUFFLET NEGOCE,UNION INVIVO,EUR,Belgium,BARLEY,Applicable,136526.10,139619.97,0.022661,2026,3
pd-21697,SOUFFLET NEGOCE,UNION INVIVO,EUR,United Kingdom,BARLEY,Applicable,7987.50,11169.72,0.398400,2026,3
pd-21698,SP&CO (UK) LTD,,EUR,United Kingdom,ADJUNCTS,Applicable,76316.00,65949.09,0.135842,2026,3
pd-21699,SPACE4 s.r.o.,,EUR,ZCC-Prague,SERVICES,Applicable,34350.00,34350.00,0.000000,2026,3
pd-21700,SPADEL,Gerefis,EUR,Belgium,CORRUGATED BOARD,Applicable,138890.00,139659.40,0.005540,2026,3
pd-21701,SPADEL,Gerefis,EUR,Belgium,FINISHED PRODUCTS,Applicable,101525.93,101787.98,0.002581,2026,3
pd-21702,SPADEL,Gerefis,EUR,Belgium,PLASTIC CRATES,Applicable,379.70,379.70,0.000000,2026,3
pd-21703,SPARFLEX,,EUR,The Netherlands,METAL CLOSURES,Applicable,4733.86,4733.86,0.000000,2026,3
pd-21704,SPARFLEX,SPARFLEX,EUR,Belgium,METAL CLOSURES,Applicable,43090.44,43090.44,0.000000,2026,3
pd-21705,SPEEDY FREIGHT,SPEEDY FREIGHT HOLDINGS LIMITED,EUR,United Kingdom,LOGISTICS,Applicable,650.00,650.00,0.000000,2026,3
pd-21706,SPG NETHERLANDS B.V.,,EUR,The Netherlands,FILMS,Applicable,1437.71,1437.71,0.000000,2026,3
pd-21707,SPIE Fleischhauer GmbH,SPIE,EUR,Germany,PEOPLE,Applicable,22824.03,22824.03,0.000000,2026,3
pd-21708,SPIRAX SARCO GmbH,SPIRAX GROUP PLC,EUR,Germany,MAINTENANCE,Applicable,233.10,233.10,0.000000,2026,3
pd-21709,SPIRAX-SARCO NETHERLANDS B.V.,,EUR,The Netherlands,MAINTENANCE,Applicable,485.70,485.70,0.000000,2026,3
pd-21710,SPP Pension & Forsakring AB,Storebrand Holding AB,EUR,Sweden,PEOPLE,Applicable,21084.00,21084.00,0.000000,2026,3
pd-21711,SRK Scaffolding Ltd,TROTTCO LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,23728.00,33456.00,0.409980,2026,3
pd-21712,SSPCS GROUP BV,SSPCS Group,EUR,Belgium,MARKETING,Applicable,80000.00,80000.00,0.000000,2026,3
pd-21713,STABO GmbH,,EUR,Germany,MAINTENANCE,Applicable,6788.00,6788.00,0.000000,2026,3
pd-21714,STACI BELGIUM,Bpost,EUR,Belgium,LOGISTICS,Applicable,120737.85,120737.85,0.000000,2026,3
pd-21715,STACI BELGIUM,Bpost,EUR,Luxembourg,LOGISTICS,Applicable,4599.02,4599.02,0.000000,2026,3
pd-21716,STACI Deutschland GmbH,Bpost,EUR,Germany,LOGISTICS,Applicable,156935.41,156935.41,0.000000,2026,3
pd-21717,STACI Deutschland GmbH,Bpost,EUR,Germany,SALES,Applicable,7717.65,7717.65,0.000000,2026,3
pd-21718,STADSBROUWERIJ GRUUT,Stadsbrouwerij Gruut,EUR,Belgium,CORRUGATED BOARD,Applicable,210.00,210.00,0.000000,2026,3
pd-21719,STADSBROUWERIJ GRUUT,Stadsbrouwerij Gruut,EUR,Belgium,FINISHED PRODUCTS,Applicable,1008.70,1008.70,0.000000,2026,3
pd-21720,STAF VERSLUYS,,EUR,Belgium,CUSTOMERS,Applicable,1000.00,1035.00,0.035000,2026,3
pd-21721,STAMAG Stadlauer Malzfabrik GesmbH,J. Ruckdeschel & Söhne GmbH & Co. KG,EUR,Germany,MALT,Applicable,172244.80,193880.72,0.125611,2026,3
pd-21722,STARCOM ITALIA S.r.l.,PUBLICIS GROUPE,EUR,Italy,MARKETING,Applicable,462835.00,462835.00,0.000000,2026,3
pd-21723,STAS 17 (Santé au Travail,LA SANTE AU TRAVAIL DE L AUNIS ET DE LA SAINTONGE,EUR,France,PEOPLE,Applicable,279.00,279.00,0.000000,2026,3
pd-21724,STATERA GERECHTSDEURWAARDERS,,EUR,Belgium,LEGAL,Applicable,7178.91,7178.91,0.000000,2026,3
pd-21725,STC SERVICE TELEFOON CENTRALE,,EUR,The Netherlands,LOGISTICS,Applicable,905.61,905.61,0.000000,2026,3
pd-21726,STC SERVICE TELEFOON CENTRALE,,EUR,The Netherlands,TECHNOLOGY,Applicable,710.86,710.86,0.000000,2026,3
pd-21727,STIBBE,BV Dries Hommez,EUR,Belgium,LEGAL,Applicable,36746.84,36746.84,0.000000,2026,3
pd-21728,STICHTING RECLAME CODE,,EUR,The Netherlands,INSTITUTIONAL,Applicable,1471.70,1471.70,0.000000,2026,3
pd-21729,STILL,KION GROUP AG,EUR,Belgium,LOGISTICS,Applicable,18248.40,4562.10,0.750000,2026,3
pd-21730,STL Energy Ltd,,EUR,United Kingdom,CO-PRODUCTS,Applicable,14493.60,14493.60,0.000000,2026,3
pd-21731,STONEAPPLE PRODUCTIONS LTD,,EUR,United Kingdom,CUSTOMERS,Applicable,2400.00,2400.00,0.000000,2026,3
pd-21732,STS COMMUNICATION SRL,,EUR,Italy,MARKETING,Applicable,3000.00,3000.00,0.000000,2026,3
pd-21733,STS Service Team Schanktechnik,STS SERVICE TEAM SCHANKTECHNIK,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,6121.71,6121.71,0.000000,2026,3
pd-21734,STS Service Team Schanktechnik,STS SERVICE TEAM SCHANKTECHNIK,EUR,Germany,MAINTENANCE,Applicable,540.00,540.00,0.000000,2026,3
pd-21735,STS UK,STS UK.COM LIMITED,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,12440.13,12440.13,0.000000,2026,3
pd-21736,STYN.BE,,EUR,France,CUSTOMERS,Applicable,550.00,550.00,0.000000,2026,3
pd-21737,STËLZ B.V.,,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,78354.60,83076.00,0.060257,2026,3
pd-21738,STËLZ B.V.,,EUR,The Netherlands,OTHER PACKAGING,Applicable,10544.40,11021.40,0.045237,2026,3
pd-21739,SUPERSANIT,SUPERSANIT,EUR,Belgium,BEER DISPENSE MATERIALS,Applicable,4325.00,4325.00,0.000000,2026,3
pd-21740,SUPERSANIT,SUPERSANIT,EUR,Belgium,MAINTENANCE,Applicable,837.92,837.92,0.000000,2026,3
pd-21741,SURGIVA F.LLI LUNELLI S.P.A.,LUNELLI SPA,EUR,Germany,FINISHED PRODUCTS,Applicable,5871.43,5871.34,0.000015,2026,3
pd-21742,SURGIVA F.LLI LUNELLI S.P.A.,LUNELLI SPA,EUR,Germany,PALLETS,Applicable,16048.80,16053.07,0.000266,2026,3
pd-21743,SWAN,Swan Analytische Instrumente AG,EUR,Germany,OTHER CONSUMABLES,Applicable,1197.50,1197.50,0.000000,2026,3
pd-21744,SWEET LITTLE BELGIUM BV,,EUR,Belgium,INSTITUTIONAL,Applicable,177.00,177.00,0.000000,2026,3
pd-21745,SWIFT SOLUTIONS SWISS SARL,,EUR,Switzerland,CUSTOMERS,Applicable,2712.09,2712.09,0.000000,2026,3
pd-21746,SWM Services GmbH,BUNDESLAND BAYERN,EUR,Germany,SERVICES,Applicable,576.00,576.00,0.000000,2026,3
pd-21747,SYNAPSE MULTIMEDIA,,EUR,France,CUSTOMERS,Applicable,1293.00,1293.00,0.000000,2026,3
pd-21748,SYSCONA Kontrollsysteme GmbH,SYSCONA KONTROLLSYSTEME,EUR,Belgium,MAINTENANCE,Applicable,1684.05,1684.05,0.000000,2026,3
pd-21749,Saacke Combustion Services Ltd,H. Saacke GmbH & Co. KG,EUR,United Kingdom,MAINTENANCE,Applicable,2666.90,2666.90,0.000000,2026,3
pd-21750,Sacco Company Srl,,EUR,Italy,MARKETING,Applicable,8000.00,8000.00,0.000000,2026,3
pd-21751,Safe Trade Srl,,EUR,Italy,MARKETING,Applicable,117000.00,117000.00,0.000000,2026,3
pd-21752,Sahm Gmbh + Co KG,Sahm GmbH & Co KG,EUR,Germany,SALES,Applicable,30888.00,29016.00,0.060606,2026,3
pd-21753,Sahm Gmbh + Co KG,Sahm GmbH & Co KG,EUR,United Kingdom,SALES,Applicable,97200.00,101119.60,0.040325,2026,3
pd-21754,Sales Support Denmark,Hallqvist Ab,EUR,Denmark,CUSTOMERS,Applicable,10143.00,10143.00,0.000000,2026,3
pd-21755,Salumeria Alcolica Srl,,EUR,Italy,MARKETING,Applicable,8400.00,8400.00,0.000000,2026,3
pd-21756,Samson,SAMSON AKTIENGESELLSCHAFT,EUR,Belgium,MAINTENANCE,Applicable,283.34,283.34,0.000000,2026,3
pd-21757,Sandy's di Salati Albert Steven,,EUR,Italy,MARKETING,Applicable,7500.00,7500.00,0.000000,2026,3
pd-21758,Santing Beer and Spirit Barrels V.O,,EUR,The Netherlands,SALES,Applicable,31386.86,31386.86,0.000000,2026,3
pd-21759,Sartorius Lab Instruments GmbH & Co,Sartorius Aktiengesellschaft,EUR,Belgium,MAINTENANCE,Applicable,633.36,638.96,0.008842,2026,3
pd-21760,Sartorius Lab Instruments GmbH & Co,Sartorius Aktiengesellschaft,EUR,Belgium,OTHER CONSUMABLES,Applicable,1176.20,1181.80,0.004761,2026,3
pd-21761,Sartorius Stedim Biotech GmbH,Sartorius Aktiengesellschaft,EUR,Belgium,MAINTENANCE,Applicable,620.00,620.00,0.000000,2026,3
pd-21762,Satisfaction,Satisfaction I.S.,EUR,Belgium,MARKETING,Applicable,189654.50,189654.50,0.000000,2026,3
pd-21763,Scandinavian Park,,EUR,Denmark,CUSTOMERS,Applicable,2000.00,14945.44,6.472720,2026,3
pd-21764,Schank-Anlagen-Technik,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,2006.40,2006.40,0.000000,2026,3
pd-21765,SchankTech 17,Schank & Kälte Tech 17 GmbH,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,9228.32,9228.32,0.000000,2026,3
pd-21766,SchankTech 17,Schank & Kälte Tech 17 GmbH,EUR,Germany,CUSTOMERS,Applicable,56869.17,56869.17,0.000000,2026,3
pd-21767,Schankanlagenservice Andreas Morbac,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,1720.80,1720.80,0.000000,2026,3
pd-21768,Schanktechnik Segelken GmbH & co.kg,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,12727.00,12727.00,0.000000,2026,3
pd-21769,Schanktechnik Segelken GmbH & co.kg,,EUR,Germany,MAINTENANCE,Applicable,409.20,409.20,0.000000,2026,3
pd-21770,Scheib Elektrotechnik GmbH,,EUR,Germany,MAINTENANCE,Applicable,638.80,638.80,0.000000,2026,3
pd-21771,Schellekens Events,,EUR,The Netherlands,LOGISTICS,Applicable,2632.50,2632.50,0.000000,2026,3
pd-21772,Schellekens Events,,EUR,The Netherlands,MARKETING,Applicable,72155.79,72155.79,0.000000,2026,3
pd-21773,Schellekens Events,SCHELLEKENS BEHEER,EUR,Belgium,LOGISTICS,Applicable,3903.64,3903.64,0.000000,2026,3
pd-21774,Schlossbrauerei Stein Wiskott GmbH,Schloßbrauerei Stein Wiskott GmbH & Co. KG,EUR,Germany,CUSTOMERS,Applicable,492.52,492.52,0.000000,2026,3
pd-21775,Schmitt+Sohn,,EUR,Germany,MAINTENANCE,Applicable,581.50,581.50,0.000000,2026,3
pd-21776,Schoeller Allibert,,EUR,Germany,PALLETS,Applicable,32250.00,45098.40,0.398400,2026,3
pd-21777,Schoeller Allibert,,EUR,Germany,PLASTIC CRATES,Applicable,727500.00,1017336.00,0.398400,2026,3
pd-21778,Schoenmakers Kunststoffen B.V.,,EUR,The Netherlands,BEER DISPENSE MATERIALS,Applicable,75007.88,75007.88,0.000000,2026,3
pd-21779,Schoenmakers Kunststoffen B.V.,Veqtr B.V.,EUR,Belgium,BEER DISPENSE MATERIALS,Applicable,3886.00,3886.00,0.000000,2026,3
pd-21780,Schouten Lease & Onderhoud B.V.,,EUR,The Netherlands,LOGISTICS,Applicable,1973.09,1973.09,0.000000,2026,3
pd-21781,SchreinereiKöglFrei&HolzmannGmbH,,EUR,Germany,CUSTOMERS,Applicable,4083.00,4083.00,0.000000,2026,3
pd-21782,Schubert & Salzer Benelux BVBA,Treuburg GmbH & Co.Familien KG,EUR,Belgium,MAINTENANCE,Applicable,422.50,422.50,0.000000,2026,3
pd-21783,Schubert & Salzer UK Limited,Treuburg GmbH & Co.Familien KG,EUR,United Kingdom,MAINTENANCE,Applicable,259.58,259.58,0.000000,2026,3
pd-21784,Schulz Systemtechnik GmbH,Schulz Vermögens GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1723.72,1723.72,0.000000,2026,3
pd-21785,Schur Pack Germany GmbH,Schur International Holding A/S,EUR,Belgium,FOLDING CARTONS,Applicable,54010.56,54010.56,0.000000,2026,3
pd-21786,Schur Pack Germany GmbH,Schur International Holding A/S,EUR,Germany,FOLDING CARTONS,Applicable,15802.13,15802.13,0.000000,2026,3
pd-21787,Schwarzbräu GmbH,Plato GmbH & Co. KG,EUR,Germany,FINISHED PRODUCTS,Applicable,876.24,876.24,0.000000,2026,3
pd-21788,Schwarzbräu GmbH,Plato GmbH & Co. KG,EUR,Germany,PALLETS,Applicable,905.60,905.53,0.000077,2026,3
pd-21789,Schweitzer Fachinformationen GmbH,KAMLOTH & SCHWEITZER,EUR,Germany,PEOPLE,Applicable,2356.77,2356.77,0.000000,2026,3
pd-21790,Schweppes Deutschland GmbH,Diversum Holding GmbH & Co. KG,EUR,Germany,FINISHED PRODUCTS,Applicable,13455.07,13477.34,0.001655,2026,3
pd-21791,Schweppes Deutschland GmbH,Diversum Holding GmbH & Co. KG,EUR,Germany,PALLETS,Applicable,16843.20,16850.93,0.000459,2026,3
pd-21792,Schäffling Technikvertrieb,,EUR,Germany,MAINTENANCE,Applicable,532.50,532.50,0.000000,2026,3
pd-21793,Schöni Transport,schoeni.ch holding ag,EUR,Switzerland,LOGISTICS,Applicable,90360.37,90360.39,0.000000,2026,3
pd-21794,Schöning GmbH,Schöning GmbH,EUR,Germany,MAINTENANCE,Applicable,1384.45,1384.45,0.000000,2026,3
pd-21795,Scialati Srls,,EUR,Italy,MARKETING,Applicable,6000.00,6000.00,0.000000,2026,3
pd-21796,Sculture BV,,EUR,Belgium,MARKETING,Applicable,2890.00,2890.00,0.000000,2026,3
pd-21797,Seenons Belgium,,EUR,Belgium,FINISHED PRODUCTS,Applicable,37775.98,37776.10,0.000003,2026,3
pd-21798,Seenons Belgium,,EUR,Belgium,SERVICES,Applicable,14805.33,14805.33,0.000000,2026,3
pd-21799,Seenons Belgium,,EUR,France,BOTTLES,Applicable,3414.61,3414.61,0.000000,2026,3
pd-21800,Seenons Belgium,,EUR,The Netherlands,LOGISTICS,Applicable,4271.33,4271.33,0.000000,2026,3
pd-21801,Seibert GmbH,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,3135.75,3135.75,0.000000,2026,3
pd-21802,Selecta Belgium NV,KKR & Co. Inc.,EUR,Belgium,FINISHED PRODUCTS,Applicable,852.80,852.80,0.000000,2026,3
pd-21803,Seli GmbH Automatisierungstech,,EUR,Belgium,MAINTENANCE,Applicable,6374.48,6374.48,0.000000,2026,3
pd-21804,Seli GmbH Automatisierungstech,,EUR,Germany,MAINTENANCE,Applicable,11881.08,11881.08,0.000000,2026,3
pd-21805,Sennder France,sennder Technologies GmbH,EUR,France,LOGISTICS,Applicable,6030.00,6030.00,0.000000,2026,3
pd-21806,Sensemaster Ltd,,EUR,United Kingdom,MAINTENANCE,Applicable,1351.80,1351.80,0.000000,2026,3
pd-21807,Sertalink BV,,EUR,Belgium,TECHNOLOGY,Applicable,4208.00,4208.00,0.000000,2026,3
pd-21808,Servo Prevent Technical srl,,EUR,Belgium,PEOPLE,Applicable,3795.00,3795.00,0.000000,2026,3
pd-21809,Sesa Systems GmbH,2GI,EUR,Germany,MAINTENANCE,Applicable,861.00,861.00,0.000000,2026,3
pd-21810,Sew Eurodrive Ltd,BV Beteiligung GmbH & Co KG,EUR,United Kingdom,MAINTENANCE,Applicable,6322.82,6322.82,0.000000,2026,3
pd-21811,SharpGrid s.r.o.,,EUR,Austria,CUSTOMERS,Applicable,5760.00,5760.00,0.000000,2026,3
pd-21812,SharpGrid s.r.o.,,EUR,Sweden,CUSTOMERS,Applicable,10000.00,109433.14,9.943314,2026,3
pd-21813,Sheephouse Ltd t/a HL Training Serv,,EUR,United Kingdom,PEOPLE,Applicable,215.00,215.00,0.000000,2026,3
pd-21814,Sherlock Pub S.r.l.s.,,EUR,Italy,MARKETING,Applicable,11000.00,11000.00,0.000000,2026,3
pd-21815,Sick NV,Sick Holding GmbH,EUR,Belgium,MAINTENANCE,Applicable,277.83,277.83,0.000000,2026,3
pd-21816,Siemens,SIEMENS,EUR,Belgium,MAINTENANCE,Applicable,204.82,102.41,0.500000,2026,3
pd-21817,Siemens,SIEMENS,EUR,Belgium,TECHNOLOGY,Applicable,556.00,556.00,0.000000,2026,3
pd-21818,Siemens AG,Siemens Aktiengesellschaft,EUR,Germany,MAINTENANCE,Applicable,10643.70,10643.70,0.000000,2026,3
pd-21819,Signode Finland Oy,CROWN HOLDINGS,EUR,Belgium,MAINTENANCE,Applicable,6000.00,6000.00,0.000000,2026,3
pd-21820,Signode Finland Oy,CROWN HOLDINGS,EUR,United Kingdom,MAINTENANCE,Applicable,11098.30,9724.02,0.123828,2026,3
pd-21821,Signode Netherlands B.V.,CROWN HOLDINGS,EUR,Belgium,FILMS,Applicable,6032.88,6032.88,0.000000,2026,3
pd-21822,Signode Netherlands B.V.,CROWN HOLDINGS,EUR,Belgium,MAINTENANCE,Applicable,19965.33,19965.33,0.000000,2026,3
pd-21823,Signode Netherlands B.V.,CROWN HOLDINGS,EUR,Belgium,OTHER PACKAGING,Applicable,2252.16,2252.16,0.000000,2026,3
pd-21824,Siluc Semplificata,,EUR,Italy,MARKETING,Applicable,7200.00,7200.00,0.000000,2026,3
pd-21825,Silvio Vigna GmbH,,EUR,Germany,MAINTENANCE,Applicable,393.74,393.74,0.000000,2026,3
pd-21826,Simon H. Steiner Hopfen GmbH,Steiner Hopfen GmbH,EUR,Belgium,HOPS,Applicable,103380.92,94620.53,0.084739,2026,3
pd-21827,Simon H. Steiner Hopfen GmbH,Steiner Hopfen GmbH,EUR,Belgium,RAW MATERIALS,Applicable,432.00,432.00,0.000000,2026,3
pd-21828,Simon H. Steiner Hopfen GmbH,Steiner Hopfen GmbH,EUR,Germany,HOPS,Applicable,182810.91,182810.91,0.000000,2026,3
pd-21829,Simont Braun,Simont Braun,EUR,Belgium,LEGAL,Applicable,21520.00,21520.00,0.000000,2026,3
pd-21830,Simpsons Malt Limited,Simpsons Malt Limited,EUR,United Kingdom,MALT,Applicable,100774.00,100857.28,0.000826,2026,3
pd-21831,Sintesi Promotions s.r.l.,SINTESI PROMOTIONS SRL,EUR,Italy,MARKETING,Applicable,36445.50,36445.50,0.000000,2026,3
