id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,supplierApprovalStatus,greenCount,yellowCount,redCount,naCount,blankCount,year
sa-187,Apong Packaging & Printing,Apong Packaging & Printing,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-188,Applied Food Sciences,Applied Food Sciences,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-189,Applied Minerals,Applied Minerals,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-190,Applied Specialties,Applied Specialties,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-191,Apura Ingredients,Apura Ingredients,NAZ,China,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-192,Apura Ingredients,Apura Ingredients,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-193,Ardagh,ARDAGH GROUP,AFR,Ethiopia,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-194,Ardagh,ARDAGH GROUP,AFR,Kenya,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-195,Ardagh,ARDAGH GROUP,AFR,Nigeria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-196,Ardagh,ARDAGH GROUP,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,4,0,0,0,0,2026
sa-197,Ardagh,ARDAGH GROUP,EUR,Austria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-198,Ardagh,ARDAGH GROUP,EUR,France,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-199,Ardagh,ARDAGH GROUP,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,5,2,0,0,0,2026
sa-200,Ardagh,ARDAGH GROUP,EUR,Germany,Packaging Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-201,Ardagh,ARDAGH GROUP,EUR,Germany,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-202,Ardagh,ARDAGH GROUP,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Approved,0,0,1,0,0,2026
sa-203,Ardagh,ARDAGH GROUP,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-204,Ardagh,ARDAGH GROUP,EUR,Poland,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-205,Ardagh,ARDAGH GROUP,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-206,Ardagh,ARDAGH GROUP,EUR,Sweden,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-207,Ardagh,ARDAGH GROUP,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved,3,3,0,0,0,2026
sa-208,Ardagh,ARDAGH GROUP,NAZ,United States,Co-packer,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-209,Ardagh,ARDAGH GROUP,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved,3,1,0,0,0,2026
sa-210,Ardagh,ARDAGH GROUP,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved but Inactive,2,0,0,0,0,2026
sa-211,Ardagh,ARDAGH GROUP,NAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,0,1,0,0,1,2026
sa-212,Ardagh,ARDAGH GROUP,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-213,Arglass,Arglass,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved,0,0,1,0,0,2026
sa-214,Arihant Packwel,ARIHANT PACKWEL PRIVATE LIMITED,APAC,India,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,1,0,0,2026
sa-215,Arix Hop,Arix Hop,EUR,Czechia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-216,Arkansas River Rice Mill,Arkansas River Rice Mill,NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-217,Arkay Plastics,Arkay Plastics,AFR,Mozambique,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-218,Arkema,ARKEMA,EUR,France,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-219,Arkema Colombia,ARKEMA,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-220,Armazém,MULTIMODAL TRANSPORTE E LOGISTICA EIRELI,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-221,Aromatrix Flora,Aromatrix Flora,APAC,India,Raw Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-222,Arrocera,Arrocera,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-223,Arrocera,Arrocera,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-224,Arrozeira Adib Peixoto,Arrozeira Adib Peixoto,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-225,Arrozeira Solito,ARROZEIRA PELOTAS,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-226,Artecola Perú,ARTECOLA,MAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-227,Artes Graficas Modernas S.A.,ARTES GRAFICAS MODERNAS SA,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-228,Artes Gráficas Senefelder,ARTES GRÁFICAS SENEFELDER,MAZ,Ecuador,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-229,Ascanio Química,Ascanio Química,EUR,Spain,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-230,Aserradero Del Teide,Aserradero Del Teide,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-231,Ashland,Ashland,AFR,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-232,Ashland,Ashland,EUR,Belgium,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-233,Ashland,Ashland,EUR,Spain,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-234,Ashland,Ashland,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-235,Ashton,Ashton,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-236,Asian Pacific Can,Asian Pacific Can,APAC,Thailand,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-237,Asociación de Productores la Sandía,ASOCIACIÃN GANADERA,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-238,Aspera Brauerei,ASPERA BRAUEREI RIESE,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-239,Aspera Brauerei,Aspera Brauerei,AFR,Germany,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-240,Aspla Plásticos,ARMANDO ALVAREZ SA,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-241,Astir Vitogiannis,ASTIR VITOGIANNIS BROS,EUR,Greece,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-242,Astro Packaging,Astro Packaging,NAZ,United States,Co-packer,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-243,Atelier Druck,Atelier Druck,EUR,Germany,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-244,Atka Kunststoffverarbeitung,Atka Kunststoffverarbeitung,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-245,Atlantic Corporation Of Wilmington,3224635 Canada Inc,NAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-246,Atlantic Packaging Products,ATLANTIC PURIFICATION SYSTEMS,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-247,Atlantic Packaging Products,ATLANTIC PURIFICATION SYSTEMS,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-248,Atlantic Packaging Products,Atlantic Packaging Products,MAZ,Honduras,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-249,Austria Juice,Austria Juice,EUR,Austria,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-250,Austria Juice,Austria Juice,EUR,Poland,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-251,Autajon Labels,Autajon Labels,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-252,Avangard,"JSC ""BANK AVANGARD"" JSCo",EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-253,Avangard,"JSC ""BANK AVANGARD"" JSCo",EUR,Germany,Raw Materials,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-254,Avangard,"JSC ""BANK AVANGARD"" JSCo",EUR,Switzerland,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-255,Avantor Performance Materials,Avantor Performance Materials,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-256,Avon Crowncaps & Containers,AVON CROWNCAPS,AFR,Nigeria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-257,Ayano,Ayano Group,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-258,Ayer Packaging Industry,Ayer Packaging Industry,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-259,Azucarera La Estrella,AZUCARERA,MAZ,Panama,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-260,Azucarera Paraguaya S.A.,AZUCARERA,SAZ,Paraguay,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-261,B PRINT EMBALAGENS E DISPLAYS LTDA,BOX PRINT LTDA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-262,B&H Sugar (Pty) Ltd (Selling under Super Syrups),B&H Sugar (Pty) Ltd (Selling under Super Syrups),AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-263,BA Glass,BA Glass,GHQ,Bulgaria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-264,BA Glass,BA Glass,MAZ,Portugal,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-265,BA Glass,CAN PACK,EUR,Poland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-266,BA Glass,CAN PACK,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-267,BAGGRIT DE COLOMBIA SA,BAGGRIT DE COLOMBIA SA,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-268,BARI,BARI,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-269,BARI Jonesboro Rice,BARI Jonesboro Rice,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-270,BASEQUIMICA S.A.,HALM HOLDING PARTICIPACOES,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-271,BASF,BASF,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-272,BAUMINAS QUIMICA N NE LTDA,BAUMINAS QUIMICA N NE LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-273,BC Foods (FDP),BCFOODS,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-274,BCFoods,BCFOODS,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-275,BELL CHEM INTERNACIONAL S.A.S,BELL CHEM INTERNACIONAL S.A.S,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,1,0,0,0,0,2026
sa-276,BERICAP DO BRASIL LTDA,BERICAP CAPITAL,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-277,BERICAP PERU S.A.,Closure Systems International Holdings LLC,SAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-278,BERICAP S.A.,BERICAP S.A.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-279,BEYCON LTDA,BEYCON LTDA EPP,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-280,BIERBROUWERIJ DOMMELSCH (LOGISTICS),BIERBROUWERIJ DOMMELSCH (LOGISTICS),SAZ,Netherlands,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-281,BIGPLAST S.A.,BIGPLAST S.A.,SAZ,Paraguay,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-282,BIOENERGETICA VALE DO PARACATU SA,BIOENERGETICA VALE DO PARACATU SA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-283,BIOPAPPEL-TITAN- TIZAYUCA 1,BIOPAPPEL-TITAN- TIZAYUCA 1,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-284,BIOPAPPEL-TITAN- TIZAYUCA 2,BIOPAPPEL-TITAN- TIZAYUCA 2,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-285,BN Pack,BN PACK CORRUGATED PRIVATE LIMITED,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-286,BN Pack,BN PACK CORRUGATED PRIVATE LIMITED,APAC,India,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-287,BOAI-NKY Pharmaceuticals,BOAI-NKY Pharmaceuticals,NAZ,United States,Raw Materials,DIRECT,Applicable,Potential Supplier,1,0,0,0,0,2026
sa-288,BOAI-NKY Pharmaceuticals (ATP Group),BOAI-NKY Pharmaceuticals (ATP Group),APAC,United States,Raw Materials,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-289,BOC UK,BOC UK,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-290,BODEGAS SALENTEIN SA,BODEGAS SALENTEIN SA,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-291,BOLSIPLAST S.A.,BOLSI PLAST,SAZ,Paraguay,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-292,BP Metal Pack,BP Metal Pack,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-293,BRASIL SOLUTIONS COMERCIO DE PAPEL,BRASIL SOLUTIONS COMERCIO DE PAPEL,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-294,BRASILATA TRADING S/A,BRASILATA SA EMBALAGENS METALICAS,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-295,BRASILGRAFICA S/A INDUSTRIA E,BRASILGRAFICA S/A INDUSTRIA E,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-296,BRASKEM SA,BRASKEM,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-297,BRAU & BREWING LTDA,BRAU & BREWING LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-298,BRENNTAG ARGENTINA S.A.,Brenntag,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-299,BRENNTAG BOLIVIA S.R.L.,Brenntag,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-300,BRENNTAG CHILE LTDA.,Brenntag,SAZ,Chile,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-301,BRENNTAG QUIMICA BRASIL LTDA,Brenntag,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-302,BRENTAG  EL SALVADOR ACIDO CITRICO,BRENTAG  EL SALVADOR ACIDO CITRICO,MAZ,El Salvador,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-303,BRENTAG EL SALVADOR ACIDO NITRICO,BRENTAG EL SALVADOR ACIDO NITRICO,MAZ,El Salvador,Broker/Distributor,DIRECT,Applicable,Approved but Inactive,1,0,0,0,0,2026
sa-304,BRENTAG EL SALVADOR CLORURO DE CALCIO,BRENTAG EL SALVADOR CLORURO DE CALCIO,MAZ,El Salvador,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-305,BRENTAG EL SALVADOR HIPOCLORITO DE CALCIO,BRENTAG EL SALVADOR HIPOCLORITO DE CALCIO,MAZ,El Salvador,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-306,BRENTAG EL SALVADOR ÁCIDO FOSFORICO,BRENTAG EL SALVADOR ÁCIDO FOSFORICO,MAZ,El Salvador,Raw Materials,DIRECT,Applicable,Approved but Inactive,1,0,0,0,0,2026
sa-307,BRENTAG EL SALVADORACIDO SULFURICO,BRENTAG EL SALVADORACIDO SULFURICO,MAZ,,Broker/Distributor,DIRECT,Applicable,Approved but Inactive,1,0,0,0,0,2026
sa-308,BRINSA S.A,BRINSA S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-309,BRTZ S.A.,BRTZ S.A.,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-310,BSG,BSG,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-311,BTC Europe,BASF SE,EUR,Belgium,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-312,BUILDNOVO SPA,BUILDNOVO SPA,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-313,BUYO BIOPLASTICS COMPANY LIMITED,BUYO BIOPLASTICS COMPANY LIMITED,APAC,Vietnam,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-314,Backus caja plastica,Backus caja plastica,MAZ,Peru,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-315,"Balaji Enterprises, Kolkata","Balaji Enterprises, Kolkata",APAC,India,Raw Materials,DIRECT,Applicable,Not Approved,0,0,1,0,0,2026
sa-316,Ball,Ball,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-317,Ball,Ball,EUR,Czech,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-318,Ball,Ball,EUR,Denmark,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-319,Ball,Ball,EUR,Finland,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-320,Ball,Ball,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-321,Ball,Ball,EUR,France,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-322,Ball,Ball,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-323,Ball,Ball,EUR,Ireland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-324,Ball,Ball,EUR,Italy,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-325,Ball,Ball,EUR,Poland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-326,Ball,Ball,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-327,Ball,Ball,EUR,Sweden,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-328,Ball,Ball,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-329,Ball,Ball,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-330,Ball,Ball,MAZ,United States,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-331,Ball,Ball,MAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-332,Ball,Ball,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-333,Ball,Ball,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved,11,2,0,0,0,2026
sa-334,Ball,Ball,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved but Inactive,1,0,0,0,1,2026
sa-335,Ball,Ball,NAZ,United States,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-336,Ball,Ball,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-337,Ball,Ball,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,9,1,1,0,0,2026
sa-338,Ball,Ball,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-339,Ball,Ball,SAZ,Paraguay,Packaging Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-340,"Ball Asia Pacific (Qingdao) Metal Containers Co., Ltd.",Ball,APAC,,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-341,Bamberger Mälzerei,Bamberger Mälzerei,APAC,Germany,Raw Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-342,Bamberger Mälzerei,Bamberger Mälzerei GmbH,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-343,Bamberger Mälzerei,Bamberger Mälzerei GmbH,EUR,Germany,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-344,Banner Supply,Banner Supply,APAC,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-345,"Bao Phung Production & Trading MTX Co., Ltd.","Bao Phung Production & Trading MTX Co., Ltd.",APAC,Vietnam,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-346,"Baoding Jinfuxing Carton Packing Co., LTD","Baoding Jinfuxing Carton Packing Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-347,"Baoding Sarge Packaging Technology Co., LTD","Baoding Sarge Packaging Technology Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-348,Baofeng-Hubei,Baofeng-Hubei,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-349,Baofeng-xiamen,Baofeng-xiamen,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-350,Baolingbao Biology Co Ltd,Baolingbao Biology Co Ltd,NAZ,China,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-351,Baosteel,Baosteel,APAC,Vietnam,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-352,Baosteel Anhui,Baosteel Anhui,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-353,Baosteel BaoYi (Shanghai),Baosteel BaoYi (Shanghai),APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-354,Baosteel Chengdu,Baosteel Chengdu,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-355,Baosteel Harbin,Baosteel Harbin,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-356,Baosteel Hebei,Baosteel Hebei,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-357,Baosteel Henan,Baosteel Henan,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-358,Barbados Bottling Co. Ltd.,Barbados Bottling Co. Ltd.,MAZ,,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-359,Bardstown Bourbon Company,Bardstown Bourbon Company,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-360,Barentz Canada ULC,Barentz Canada ULC,NAZ,,Broker/Distributor,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-361,Barmalt,PURE FEEDS AND FOODS PRIVATE LIMITED,APAC,India,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-362,Bartek (Univar),Bartek (Univar),NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-363,Barth Haas,BarthHaas GmbH & Co. KG,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-364,Barth Haas-St. Johann (pellets),BarthHaas GmbH & Co. KG,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-365,Basstech International LLC,Basstech International LLC,NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-366,Bavaria SA,Bavaria SA,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-367,BayWa AG,BayWa Aktiengesellschaft,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-368,"Bazhou  Sinowin Packaging Products Co., LTD.","Bazhou  Sinowin Packaging Products Co., LTD.",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-369,Beacon Commodities,Beacon Commodities,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-370,Beardow Adams (former Klebstoffwerke Collodin),Beardow Adams (former Klebstoffwerke Collodin),EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-371,Beck Flavors,"Beck Flavors, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-372,"Beech Manufacturing, Inc.","Beech Manufacturing, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-373,Beerguevara (PTY) LTD,Beerguevara (PTY) LTD,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-374,"Beizhen Guohui Packaging Printing Co., LTD","Beizhen Guohui Packaging Printing Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-375,Bela Ischia Alimentos Ltda,Bela Ischia Alimentos Ltda,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
