id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,conformityPct,missingPo,wrongPo,wrongInvoice,totalInvoices,mismatchCount
ic-2827,FEDERAL EXPRESS,FedEx Corporation,EUR,GHQ BE,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,179,0
ic-2828,FEDERAL EXPRESS(FRANCE) SARL,FEDERAL EXPRESS(FRANCE) SARL,EUR,France,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,7,0
ic-2829,FEG Ltd,FEG Ltd,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2830,FEGE SAS,FEGE SAS,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-2831,FEGER-KÜHLUNG GMBH,FEGER-KÃHLUNG GMBH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,8,0
ic-2832,FELIZ LA LLC,FELIZ LA LLC,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2833,FEMAT LOCATION SA,FEMAT LOCATION SA,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,9,0
ic-2834,FERCAM AUSTRIA,FERCAM HOLDING,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,28,0
ic-2835,FERCHAU Engineering GmbH,FERCHAU Engineering GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2836,FEST VAN VLAANDEREN VLAAMS BRABANT,FEST VAN VLAANDEREN VLAAMS BRABANT,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2837,FESTHALLE SCHOTTENHAMEL OHG,FESTHALLE SCHOTTENHAMEL OHG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2838,FEVIA,SIMONE ALVES DA COSTA 07057841698,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,6,0
ic-2839,FGTB,FGTB,EUR,Belgium,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,4,0
ic-2840,FGTB,FGTB,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2841,FH Consulting,FH Consulting,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,5,0
ic-2842,FIALHO CANABRAVA ANDRADE SALLES SOC,FIALHO CANABRAVA ANDRADE SALLES SOC,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,35,0
ic-2843,FIB Beer Systems BV,Atlantis B.V.,EUR,Belgium,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,15,0
ic-2844,FIB Beer Systems BV,Atlantis B.V.,EUR,Germany,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,12,0
ic-2845,FIFA,FIFA,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,17,0
ic-2846,FIFA Museum AG,FIFA,EUR,GHQ CH,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-2847,FILIYa «KhARKIVZBUT» PUP «KhARKIVSK,FILIYa Â«KhARKIVZBUTÂ» PUP Â«KhARKIVSK,EUR,Ukraine,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,8,0
ic-2848,FILTEC EUROPE GMBH,"Industrial Dynamics Company, Ltd.",EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,17,0
ic-2849,FILTER SERVICE,FILTER SERVICE,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,27,0
ic-2850,FILTERMAT BELGIUM,FILTERMAT BELGIUM,EUR,Belgium,OTHER AUXILIARIES,DIRECT,Applicable,1.000000,0,0,0,8,0
ic-2851,FINANCIAL ACCOUNTING FOUNDATION,Financial Accounting Foundation,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-2852,FINANCIAL TIMES,FINANCIAL TIMES,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-2853,FINANZAMT MÜNCHEN,BUNDESLAND BAYERN,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2854,FIORI PAOLO SPA,FIORI PAOLO SPA,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,17,0
ic-2855,FIREFISH LTD,FIREFISH LTD,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2856,FIREFISH LTD,FIREFISH LTD,EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2857,FIREFISH LTD,FIREFISH LTD,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2858,FIREFISH LTD,FIREFISH LTD,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2859,FIREFISH LTD,FIREFISH LTD,EUR,Netherlands,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2860,FIREFISH LTD,FIREFISH LTD,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2861,FIREFISH USA,FIREFISH USA,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2862,FIRESTOP Brandschutz-Service GmbH,FIRESTOP Brandschutz-Service GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2863,FIRMA KIYORY,FIRMA KIYORY,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2864,FIRMENICH,DSM-Firmenich AG,EUR,Belgium,OTHER RAW MATERIALS,DIRECT,Applicable,1.000000,0,0,0,12,0
ic-2865,FISCHER + HOHNER GMBH,Thunder Vermögensverwaltung GmbH & Co. KG,EUR,Germany,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,18,0
ic-2866,FISHER SCIENTIFIC,Thermo Fisher Scientific Brussels,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-2867,FIXEMER LOGISTICS GMBH,Fixemer ESCATE Technology GmbH,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,4,0
ic-2868,FIXEMER LOGISTICS GMBH,Fixemer ESCATE Technology GmbH,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,2,0
ic-2869,FKP Services S.A.,FKP Services S.A.,EUR,Luxembourg,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-2870,FLANDERS INSTITUTE FOR BIOTECHNOLOG,FLANDERS INSTITUTE FOR BIOTECHNOLOG,EUR,GHQ BE,OTHER AUXILIARIES,DIRECT,Applicable,1.000000,0,0,0,22,0
ic-2871,FLANDRES PROVENCE,IARC SOLUCOES INDUSTRIAIS LTDA,EUR,France,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,20,0
ic-2872,FLASHBAY LTD,FLASHBAY LIMITED,EUR,Ireland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2873,FLEGO,FLEGO,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-2874,FLEXERA SOFTWARE LTD,Flexera Software Holdings Inc.,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,2,0
ic-2875,FLEXSO,NUCLYS,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,14,0
ic-2876,FLEXSO,NUCLYS,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,2,0
ic-2877,FLOWCHEM WASSERBEHANDLUNG OHG,FLOWCHEM WASSERBEHANDLUNG OHG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-2878,FLOWSERVE BELGIUM,Flowserve Corporation,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-2879,FLOWSERVE BV,Flowserve Corporation,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2880,FLOWSERVE ESSEN,FLOWSERVE ESSEN,EUR,Germany,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-2881,FM Immobilien,FM Immobilien,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,8,0
ic-2882,FNV,Federatie Nederlandse Vakbeweging,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-2883,FOMUTEC GmbH,FOMUTEC GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-2884,FONS CATERING Ltd.,FONS CATERING Ltd.,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2885,FOP CHERNOYAROV SERGIY,FOP CHERNOYAROV SERGIY,EUR,Ukraine,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,4,0
ic-2886,FOP Godes Karolina Vitalii`vna,FOP Godes Karolina Vitalii`vna,EUR,Ukraine,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2887,FOP KOVALEC VOLODIMIR,FOP KOVALEC VOLODIMIR,EUR,Ukraine,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-2888,FOP TIMCHIK YOSIP,FOP TIMCHIK YOSIP,EUR,Ukraine,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-2889,FOP Tomchuk Andriy Mikhaylovich,FOP Tomchuk Andriy Mikhaylovich,EUR,Ukraine,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2890,FORBO SIEGLING BELUX,Forbo Holding AG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2891,FORCE TAVERNS LIMITED,FORCE TAVERNS LIMITED,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2892,FORMASUP,FORMASUP,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,3,0
ic-2893,FORMASUP PARIS ILE-DE-FRANCE,FORMASUP PARIS ILE-DE-FRANCE,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,4,0
ic-2894,FORSCHUNGSZENTRUM WEIHENSTEPHAN FUE,FORSCHUNGSZENTRUM WEIHENSTEPHAN FUE,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,25,0
ic-2895,FORTIL BELGIUM SA,FORTIL BELGIUM SA,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-2896,FORTIS LEASE,BNP PARIBAS,EUR,Belgium,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,10,0
ic-2897,FOSFOR BVBA,Fosfor,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2898,FOUR ALLS INN LTD,FOUR ALLS INN LTD,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2899,FOUREZ,FOUREZ,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2900,FOURIE GUY PODIA,FOURIE GUY PODIA,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-2901,FP Document Services GmbH,Francotyp-Postalia Holding AG,EUR,Germany,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,44,0
ic-2902,FPZ SpA,FPZ SpA,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2903,FRACTAL ANALYTICS INC,FRACTAL ANALYTICS INC,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,36,0
ic-2904,FRAKO Kondensatoren- und Anlagenbau,AdCapital AG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2905,FRANK THOMAS KOCH,FRANK THOMAS KOCH,EUR,Germany,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-2906,FRANK UND JUTTA HARTMANN,R C A TRANSPORTES LTDA,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-2907,FRANTSEN,Artifin,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-2908,FREDOTRANS,FREDOTRANS EBVBA,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,21,0
ic-2909,FREDOTRANS,FREDOTRANS EBVBA,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-2910,FREGIRIC BVBA,FREGIRIC BVBA,EUR,Belgium,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2911,FRESHFIELDS BRUCKHAUS DERINGER,FRESHFIELDS LLP,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,11,0
ic-2912,FRESHFIELDS BRUCKHAUS DERINGER,FRESHFIELDS LLP,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,127,0
ic-2913,FRESHFIELDS BRUCKHAUS DERINGER,FRESHFIELDS LLP,EUR,GHQ CH,LEGAL,BST,Applicable,1.000000,0,0,0,7,0
ic-2914,FRESHFIELDS BRUCKHAUS DERINGER,FRESHFIELDS LLP,EUR,Germany,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-2915,FRESHFIELDS BRUCKHAUS DERINGER,FRESHFIELDS LLP,EUR,Netherlands,LEGAL,BST,Applicable,1.000000,0,0,0,6,0
ic-2916,FRESHFIELDS BRUCKHAUS DERINGER LLP,FRESHFIELDS LLP,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,43,0
ic-2917,FRESHFIELDS BRUCKHAUS DERINGER LLP,FRESHFIELDS LLP,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,50,0
ic-2918,FRIEDRICH GRAF VON WESTPHALEN & PAR,Friedrich Graf von Westphalen & Partner mbB Rechtsanwälte,EUR,Germany,LEGAL,BST,Applicable,1.000000,0,0,0,6,0
ic-2919,FRONTEIRAVALIOSA VIDEOS UNIPESSOAL,FRONTEIRAVALIOSA VIDEOS UNIPESSOAL,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,23,0
ic-2920,FRONTIER AGRICULTURE LTD,FRONTIER AGRICULTURE LIMITED,EUR,United Kingdom,ADJUNCTS,DIRECT,Applicable,1.000000,0,0,0,15,0
ic-2921,FT77 Corp - Filipe Toledo,FT77 Corp - Filipe Toledo,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2922,FTA FAHRZEUGTECHNIK,FTA AG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-2923,FTI Consulting,"FTI Consulting, Inc.",EUR,France,FEES,BST,Applicable,1.000000,0,0,0,9,0
ic-2924,FTI Consulting LLP,FTI Consulting LLP,EUR,United Kingdom,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,7,0
ic-2925,FUDURA BV,ENEXIS HOLDING,EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,191,0
ic-2926,FUJIAN CHANGCHENG HUAXING GLASS CO.,FUJIAN CHANGCHENG HUAXING GLASS CO.,EUR,Belgium,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,6,0
ic-2927,FULLFLOW GROUP LIMITED,FULLFLOW INTERNATIONAL HOLDINGS LTD,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-2928,FUNDACAO ESTUDAR,FUNDACAO ESTUDAR,EUR,GHQ CH,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-2929,FUNKE Works Gmbh,Jakob Funke Medien Beteiligungs GmbH & Co. KG,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,5,0
ic-2930,"FWC2026 US, Inc",FIFA,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,23,0
ic-2931,Fabory Centres Belgium,COMBORI,EUR,Luxembourg,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-2932,FaceCam,FaceCam,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,3,0
ic-2933,Facebook Belgium Sprl,Facebook Belgium,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,64,0
ic-2934,Facebook France Sarl,"Meta Platforms, Inc.",EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,40,0
ic-2935,Facebook Germany GMBH,FACEBOOK,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,23,0
ic-2936,Facebook Netherlands B.V.,"Meta Platforms, Inc.",EUR,Netherlands,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,41,0
ic-2937,Facebook Sweden AB,"Meta Platforms, Inc.",EUR,Sweden,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-2938,Facebook UK Limited,"Meta Platforms, Inc.",EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,129,0
ic-2939,Fachingen Heil- und Mineralbrunnen,Deutsche Sinalco GmbH Markengetränke & Co. KG,EUR,Germany,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-2940,Factry,FACTRY,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-2941,Fado di Cusini Fabia e. Domenico Sn,Fado di Cusini Fabia e. Domenico Sn,EUR,Italy,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2942,Fagron NV,Fagron NV,EUR,Belgium,OTHER RAW MATERIALS,DIRECT,Applicable,1.000000,0,0,0,4,0
ic-2943,Fahrzeugbau Heinz Böse GmbH,Fahrzeugbau Heinz Böse GmbH,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,2,0
ic-2944,Fallon Photography,Fallon Photography,EUR,United Kingdom,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-2945,Falstaff Verlag,Falstaff Verlag,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-2946,Falstaff Verlag Schweiz AG,Falstaff Verlag Schweiz AG,EUR,Switzerland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2947,Familie Dürrfeld,Familie Dürrfeld,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,8,0
ic-2948,Fanuc UK Ltd,FANUC CORPORATION,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-2949,Farys,Farys,EUR,Belgium,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,84,0
ic-2950,Fastenal Europe BE BV,Fastenal Europe BE BV,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,12,0
ic-2951,Fastenal Europe BV,Fastenal Company,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,560,0
ic-2952,Fastenal Europe BV,Fastenal Company,EUR,Luxembourg,PEOPLE,BST,Applicable,1.000000,0,0,0,22,0
ic-2953,Fastenal Europe BV,Fastenal Company,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,137,0
ic-2954,Fastenal Europe GmbH,Fastenal Company,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,477,0
ic-2955,Fastenal Europe LTD.,FASTENAL,EUR,United Kingdom,PEOPLE,BST,Applicable,1.000000,0,0,0,97,0
ic-2956,"Fastly, Inc","FASTLY, INC",EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,20,0
ic-2957,Fastré Gilles,Gilles Fastre,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-2958,Fat Hippo Resturants,FAT HIPPO GROUP LIMITED,EUR,United Kingdom,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,2,0
ic-2959,FeBeD ASBL,FeBeD ASBL,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2960,FedEx Express Luxembourg,FedEx Corporation,EUR,Luxembourg,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,52,0
ic-2961,Federal Express Czech s.r.o.,ELECTROPAR S.A.,EUR,BSC CZ,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,83,0
ic-2962,Federal Express Europe Inc.,FEDEX,EUR,Germany,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,31,0
ic-2963,Federation Francaise de Tennis,Federation Francaise de Tennis,EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,11,0
ic-2964,Federation Francaise de Tennis,Federation Francaise de Tennis,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,11,0
ic-2965,Fedil,Fedil,EUR,Luxembourg,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-2966,Felipe Lopez Kasper,Felipe Lopez Kasper,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-2967,Fels-Servicebetrieb für Abwasserabl,Fels-Servicebetrieb für Abwasserabl,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-2968,Femto Engineering B.V.,Femto Engineering B.V.,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-2969,Fermentis,LESAFFRE ET COMPAGNIE,EUR,Belgium,OTHER RAW MATERIALS,DIRECT,Applicable,1.000000,0,0,0,4,0
ic-2970,Fermentis,LESAFFRE ET COMPAGNIE,EUR,United Kingdom,OTHER RAW MATERIALS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-2971,Ferroknepper Buderus SA,Ferroknepper Buderus SA,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-2972,Ferrotec GmbH,Gravity GmbH,EUR,Germany,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-2973,Ferrum Packaging AG,FERRUM,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,19,0
ic-2974,Ferrum Packaging AG,FERRUM,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2975,Ferrum Packaging AG,Ferrum AG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-2976,Ferrum Packaging UK Ltd,Ferrum Packaging UK Ltd,EUR,United Kingdom,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,97,0
ic-2977,Festival Film Comédie de Liège,Festival Film Comédie de LiÃ¨ge,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2978,Festo BV,Festo Beteiligungen GmbH & Co. KG,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-2979,Festo Belgium NV,Festo Beteiligungen GmbH & Co. KG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,275,0
ic-2980,Festo Belgium NV,Festo Beteiligungen GmbH & Co. KG,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-2981,Festo Belgium NV,Festo Beteiligungen GmbH & Co. KG,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,11,0
ic-2982,Festo Vertrieb GmbH & Co. KG,Festo Beteiligungen GmbH & Co. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,25,0
ic-2983,Feuerwehr Bremen,FEUERWEHR BREMEN,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,10,0
ic-2984,Fidelity Group Communications,Fidelity Group Communications,EUR,United Kingdom,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,11,0
ic-2985,Fidelity Solutions Ltd,Fidelity Solutions Ltd,EUR,United Kingdom,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,1,0
ic-2986,Fides Ganda BV,Fides Ganda,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,2,0
ic-2987,Field & Concept,Solot3,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,2,0
ic-2988,Fieldfisher,Fieldfisher,EUR,France,LEGAL,BST,Applicable,1.000000,0,0,0,16,0
ic-2989,Fifth Column Ltd,FIFTH COLUMN HOLDINGS LIMITED,EUR,GHQ CH,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2990,Fifth Column Ltd,FIFTH COLUMN HOLDINGS LIMITED,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,16,0
ic-2991,FightGravity,FightGravity,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-2992,Figma Inc,FIGMA INC,EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,6,0
ic-2993,Figura Analytics Limited,Figura Analytics Limited,EUR,United Kingdom,SERVICES,BST,Applicable,1.000000,0,0,0,1,0
ic-2994,Fiji3D,Fiji3D,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,105,0
ic-2995,Fike Deutschland,Fike Corporation,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-2996,Fike Europe,Fike Europe,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-2997,Fike Europe,Fike Europe,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-2998,Fileder Filter Systems Ltd,FILEDER HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-2999,Filip Basyn,Filip Basyn,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-3000,Filltech GmbH,Filltech GmbH,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-3001,Filmtheaterbetriebe Wolf KG,Filmtheaterbetriebe Wolf KG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-3002,Filou Gastro GmbH,Filou Gastro GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-3003,Filtec UK Ltd,Filtec UK Ltd,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-3004,"Finastra Technology, Inc.",Turaz Global Subco Limited,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,19,0
ic-3005,Finn Agency,Quay,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,29,0
ic-3006,Finn Agency,Quay,EUR,France,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-3007,Finstral Corporate Fashion B.V,Finstral Corporate Fashion B.V,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,40,0
ic-3008,Firma Ullrich Anlagenbau GmbH,Firma Ullrich Anlagenbau GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,24,0
